sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:22:46;18.38;;;2.35;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:25:16;7.20;;;1.50;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:27:44;7.15;;;1.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:30:14;10.38;;;1.63;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:32:47;9.55;;;1.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:35:16;11.77;;;1.75;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:37:46;10.38;;;1.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:40:13;11.75;;;2.28;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:42:40;5.53;;;1.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:45:06;10.60;;;1.48;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:47:39;7.05;;;1.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:50:05;5.13;;;1.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:52:31;8.77;;;2.35;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:54:59;12.52;;;2.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:57:24;8.90;;;1.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T02:59:50;6.32;;;1.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:02:16;7.35;;;1.73;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:04:42;11.13;;;2.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:07:08;10.40;;;1.38;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:09:34;11.18;;;2.10;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:12:01;12.43;;;2.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:14:28;8.35;;;1.50;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:16:54;9.50;;;1.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:19:19;8.20;;;1.92;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:21:47;9.60;;;1.52;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:24:13;7.15;;;2.17;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:26:39;13.77;;;1.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:29:06;8.73;;;1.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:31:32;10.52;;;1.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:33:58;11.70;;;1.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:36:24;10.98;;;1.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:38:50;11.95;;;1.98;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:41:16;14.35;;;1.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:43:42;11.43;;;2.53;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:46:09;7.18;;;1.63;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:48:34;9.50;;;2.08;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:51:00;7.85;;;1.73;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:53:26;8.25;;;1.50;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:55:52;9.45;;;2.22;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T03:58:18;6.22;;;1.42;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:00:43;7.95;;;1.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:03:11;6.45;;;1.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:05:36;7.05;;;1.52;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:08:02;8.73;;;1.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:10:29;10.38;;;1.58;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:12:55;8.32;;;1.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:15:20;9.60;;;1.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:17:46;7.93;;;1.50;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:20:13;8.68;;;2.03;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:22:40;14.85;;;1.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:25:06;9.32;;;2.00;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:27:32;9.32;;;1.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:29:58;10.75;;;2.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:32:24;10.25;;;2.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:34:50;7.72;;;1.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:37:17;9.52;;;3.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:39:43;11.93;;;1.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:42:09;10.35;;;1.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:44:37;10.30;;;1.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:47:03;13.60;;;1.58;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:49:29;11.32;;;1.27;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:51:55;10.90;;;1.77;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:54:22;9.90;;;2.42;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:56:48;16.35;;;2.85;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T04:59:14;13.65;;;1.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:01:40;11.10;;;2.10;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:04:05;8.93;;;2.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:06:31;6.25;;;1.65;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:08:57;10.98;;;1.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:11:24;8.05;;;2.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:13:50;9.00;;;2.08;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:16:16;11.80;;;1.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:18:41;11.43;;;2.03;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:21:07;10.68;;;2.13;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:23:36;12.10;;;2.22;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:26:02;11.05;;;1.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:28:30;13.80;;;2.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:30:55;14.48;;;2.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:33:21;9.50;;;2.63;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:35:47;12.55;;;2.28;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:38:13;9.23;;;1.85;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:40:38;8.05;;;1.55;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:43:04;13.02;;;2.50;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:45:32;12.50;;;2.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:47:58;10.45;;;2.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:50:24;10.25;;;2.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:52:49;15.10;;;3.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:55:16;11.60;;;2.72;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T05:57:41;14.43;;;3.22;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:00:07;8.20;;;2.35;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:02:37;10.13;;;2.10;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:05:03;16.02;;;2.75;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:07:30;15.25;;;2.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:09:55;13.02;;;2.55;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:12:21;14.93;;;2.85;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:14:47;13.27;;;3.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:17:13;18.10;;;3.00;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:19:40;13.63;;;2.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:22:06;18.48;;;3.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:24:31;13.18;;;2.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:26:59;16.10;;;2.97;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:29:25;14.02;;;3.08;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:31:51;17.95;;;3.13;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:34:17;15.65;;;3.03;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:36:44;12.05;;;2.78;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:39:10;15.10;;;2.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:41:36;14.68;;;2.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:44:02;17.05;;;2.83;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:46:28;14.82;;;3.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:48:55;21.88;;;3.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:51:22;18.08;;;3.33;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:53:51;19.52;;;4.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:56:18;20.23;;;3.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T06:58:45;19.00;;;4.63;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:01:17;20.23;;;2.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:03:45;20.75;;;4.97;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:06:10;19.20;;;3.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:08:36;21.52;;;2.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:11:04;16.83;;;3.58;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:13:29;18.08;;;3.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:15:55;17.92;;;3.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:18:21;13.98;;;3.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:20:47;23.73;;;4.03;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:23:13;17.67;;;2.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:25:39;21.38;;;4.68;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:28:06;22.02;;;3.42;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:30:32;19.35;;;3.17;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:32:58;16.00;;;3.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:35:24;19.10;;;3.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:37:50;17.20;;;3.38;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:40:16;17.17;;;4.05;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:42:42;18.85;;;3.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:45:09;22.85;;;3.33;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:47:40;16.75;;;3.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:50:06;17.83;;;3.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:52:33;20.23;;;2.97;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:55:03;13.55;;;3.17;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:57:30;21.23;;;3.22;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T07:59:56;18.48;;;3.35;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:02:23;12.77;;;3.03;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:04:49;13.25;;;2.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:07:15;16.58;;;3.55;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:09:41;17.02;;;3.53;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:12:07;21.00;;;4.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:14:33;15.43;;;2.92;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:16:59;15.77;;;2.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:19:26;15.65;;;2.85;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:21:52;17.10;;;2.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:24:19;11.32;;;2.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:26:44;14.93;;;2.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:29:10;13.45;;;2.30;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:31:36;10.63;;;1.98;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:34:02;11.32;;;2.10;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:36:29;11.40;;;2.28;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:38:55;15.80;;;2.53;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:41:21;9.15;;;1.77;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:43:46;11.35;;;2.00;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:46:12;10.32;;;1.98;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:48:38;10.23;;;2.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:51:04;8.80;;;1.95;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:53:32;5.57;;;1.35;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:56:01;4.55;;;1.10;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T08:58:28;7.82;;;1.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:00:54;4.50;;;1.38;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:03:20;7.97;;;1.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:05:45;8.48;;;1.42;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:08:12;5.55;;;1.23;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:10:39;5.30;;;1.00;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:13:05;4.88;;;1.08;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:15:30;4.72;;;1.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:17:56;5.30;;;0.98;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:20:22;5.22;;;1.35;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:22:48;6.60;;;1.25;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:25:14;4.47;;;1.35;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:27:41;4.80;;;1.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:30:07;5.57;;;1.13;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:32:33;5.10;;;0.77;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:35:00;3.38;;;0.98;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:37:26;3.08;;;0.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:39:52;5.30;;;1.10;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:42:18;2.13;;;0.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:44:47;2.95;;;0.73;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:47:14;4.05;;;1.50;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:49:42;3.90;;;1.02;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:52:09;3.97;;;0.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:54:36;3.05;;;1.08;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:57:02;3.45;;;1.13;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T09:59:30;3.00;;;0.57;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:01:57;7.22;;;1.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:04:27;3.42;;;0.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:06:53;2.78;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:09:23;4.85;;;0.88;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:11:49;2.85;;;0.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:14:17;2.90;;;0.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:16:47;2.67;;;0.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:19:15;1.95;;;0.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:21:41;3.90;;;0.77;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:24:07;3.03;;;1.15;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:26:33;3.22;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:28:58;2.80;;;0.93;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:31:24;4.15;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:33:50;2.15;;;0.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:36:17;4.35;;;1.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:38:43;4.28;;;1.45;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:41:10;2.97;;;0.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:43:36;5.38;;;0.98;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:46:03;5.00;;;0.80;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:48:29;4.30;;;1.17;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:50:56;3.53;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:53:23;3.63;;;0.88;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:55:49;8.25;;;1.40;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T10:58:16;4.50;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:00:41;2.92;;;0.93;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:03:12;4.28;;;1.00;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:05:42;4.47;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:08:11;1.27;;;0.47;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:10:40;2.90;;;0.88;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:13:10;4.82;;;1.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:15:38;3.75;;;0.73;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:18:06;3.72;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:20:33;4.80;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:23:01;4.00;;;0.73;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:25:29;2.70;;;0.52;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:27:58;5.63;;;1.20;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:30:25;3.90;;;0.70;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:32:53;3.17;;;0.60;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:35:20;6.05;;;0.77;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:37:48;3.80;;;1.13;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:40:14;13.00;;;1.17;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:42:42;5.55;;;0.90;;
26187;SDS011;13933;51.42460580;5.48461010;2023-12-22T11:45:13;4.13;;;0.85;;
