sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:19:29;7;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:22:26;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:22:36;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:25:32;4;3;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:25:42;4;3;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:28:38;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:28:48;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:31:44;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:31:54;7;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:34:50;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:35:01;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:37:56;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:38:08;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:41:02;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:41:14;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:44:08;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:44:19;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:47:14;16;16;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:47:25;16;16;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:50:21;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:50:31;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:53:27;15;15;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:53:37;15;15;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:56:33;23;21;15
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:56:44;15;15;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:59:39;8;7;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T08:59:50;8;7;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:02:46;21;16;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:02:55;21;16;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:05:53;11;11;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:06:01;11;11;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:08:59;18;13;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:09:07;18;13;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:12:05;12;12;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:12:14;12;12;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:15:11;6;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:15:20;6;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:18:18;10;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:18:26;10;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:21:27;9;9;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:21:33;9;9;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:24:33;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:24:39;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:27:40;11;10;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:27:46;11;10;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:30:46;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:30:52;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:33:52;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:33:58;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:36:58;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:37:04;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:40:05;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:40:12;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:43:13;5;5;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:43:18;5;5;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:46:19;6;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:46:25;6;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:49:29;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:49:35;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:52:35;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:52:41;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:55:41;4;4;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:55:48;4;4;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:58:48;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T09:58:54;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:01:54;10;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:02:00;10;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:05:01;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:05:09;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:08:16;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:08:22;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:11:23;7;7;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:11:29;7;7;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:14:29;3;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:14:37;3;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:17:35;13;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:17:44;13;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:20:45;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:20:56;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:23:52;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:24:10;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:27:06;5;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:27:17;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:30:14;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:30:24;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:33:21;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:33:30;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:36:27;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:36:35;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:39:34;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:39:41;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:42:42;3;3;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:42:47;3;3;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:45:48;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:45:54;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:48:54;10;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:49:00;10;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:52:01;3;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:52:07;3;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:55:07;5;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:55:15;5;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T10:58:50;11;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:01:51;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:01:58;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:04:55;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:05:04;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:08:02;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:08:30;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:11:08;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:11:52;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:14:58;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:17:47;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:18:05;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:20:54;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:21:11;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:24:21;4;3;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:27:18;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:27:27;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:30:24;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:33:58;15;13;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:36:53;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:37:04;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:40:16;7;7;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:43:09;5;5;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:43:26;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:46:18;7;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:46:34;7;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:49:25;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:49:40;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:52:32;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:52:48;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:55:38;6;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:56:10;6;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T11:59:21;12;8;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:02:04;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:02:27;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:05:10;7;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:05:33;7;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:08:16;13;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:08:39;13;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:11:26;11;11;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:11:45;11;11;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:14:32;12;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:14:53;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:17:38;10;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:17:59;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:20:44;8;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:21:08;10;6;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:23:51;19;13;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:24:16;19;13;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:26:57;6;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:27:23;6;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:30:03;20;16;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:30:30;20;16;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:33:11;15;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:33:36;15;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:36:17;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:36:43;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:39:23;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:39:49;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:42:29;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:42:54;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:45:36;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:46:01;3;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:48:42;1;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:49:07;1;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:51:50;7;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:52:13;7;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:55:19;14;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:58:14;9;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T12:58:26;9;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:01:18;1;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:01:38;1;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:04:26;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:04:44;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:07:41;10;7;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:07:51;10;7;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:10:47;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:11:04;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:14:07;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:14:13;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:17:14;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:17:21;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:20:23;12;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:20:29;12;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:23:29;19;16;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:23:36;19;16;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:26:37;14;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:26:43;14;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:29:43;12;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:29:49;12;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:32:50;7;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:32:55;7;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:35:56;9;7;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:36:02;9;7;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:39:02;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:39:08;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:42:08;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:42:13;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:45:17;8;7;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:45:22;8;7;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:48:22;4;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:48:28;4;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:51:28;22;22;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:51:38;22;22;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:54:38;37;26;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:54:44;37;26;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:57:44;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T13:57:50;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:00:51;7;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:00:56;7;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:03:57;16;15;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:04:03;16;15;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:07:03;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:07:10;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:10:11;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:10:17;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:13:18;17;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:13:23;17;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:16:24;16;13;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:16:34;34;17;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:19:30;25;19;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:19:40;25;19;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:22:36;17;14;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:22:46;17;14;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:25:42;18;18;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:25:52;18;18;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:28:49;38;29;17
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:28:58;38;29;17
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:31:55;12;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:32:04;12;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:35:01;12;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:35:10;12;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:38:08;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:38:16;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:41:17;14;12;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:41:23;14;12;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:44:23;26;17;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:44:29;26;17;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:47:29;26;18;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:47:35;26;18;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:50:36;17;16;13
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:50:42;17;16;13
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:53:42;23;21;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:53:48;23;21;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:56:48;13;13;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T14:56:55;13;13;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:02:29;7;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:02:34;7;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:05:34;23;17;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:05:40;23;17;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:08:41;16;13;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:08:50;16;13;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:11:51;18;10;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:11:56;18;10;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:14:57;6;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:15:02;6;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:18:03;11;11;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:18:09;11;11;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:21:10;23;15;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:21:16;23;15;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:24:16;18;17;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:24:23;18;17;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:27:24;7;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:27:31;7;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:30:31;15;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:30:38;15;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:33:38;11;11;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:33:44;11;11;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:36:44;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:36:50;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:39:51;12;12;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:39:57;12;12;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:42:58;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:43:03;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:46:04;7;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:46:11;7;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:49:11;5;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:49:17;5;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:52:18;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:52:26;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:55:28;10;9;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:55:34;10;9;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:58:34;16;16;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T15:58:44;10;9;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:01:41;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:01:50;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:04:48;11;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:04:56;11;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:07:55;7;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:08:02;7;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:11:01;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:11:08;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:14:07;9;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:14:14;9;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:17:13;6;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:17:20;6;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:20:20;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:20:26;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:23:27;3;3;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:23:33;3;3;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:26:33;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:26:40;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:29:40;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:29:46;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:32:46;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:32:53;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:35:53;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:35:59;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:38:59;8;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:39:07;8;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:42:07;11;7;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:42:13;11;7;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:45:13;13;13;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:45:23;13;13;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:48:23;10;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:48:30;10;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:51:30;9;5;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:51:36;9;5;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:54:36;13;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:54:42;13;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:57:42;2;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T16:57:48;2;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:00:48;7;7;3
