sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2022-01-01T05:27:48;99125.00;;;7.55;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:30:14;99136.63;;;7.46;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:32:40;99131.84;;;7.41;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:35:07;99128.84;;;7.44;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:37:33;99136.63;;;7.46;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:40:00;99137.28;;;7.40;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:42:26;99139.31;;;7.38;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:44:53;99145.03;;;7.49;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:47:19;99146.38;;;7.45;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:49:45;99145.06;;;7.41;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:52:12;99147.06;;;7.39;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:54:38;99151.34;;;7.40;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:57:05;99158.13;;;7.43;100.00
113;BME280;45999;48.808;9.182;2022-01-01T05:59:31;99157.44;;;7.49;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:01:58;99156.41;;;7.50;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:04:24;99162.53;;;7.58;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:06:51;99168.28;;;7.62;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:09:17;99165.94;;;7.67;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:11:43;99170.59;;;7.65;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:14:10;99174.00;;;7.73;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:16:36;99172.53;;;7.71;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:19:02;99176.31;;;7.76;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:21:29;99180.75;;;7.84;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:23:55;99183.84;;;7.87;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:26:21;99187.97;;;7.90;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:28:48;99180.31;;;7.95;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:31:14;99188.28;;;7.95;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:33:41;99188.81;;;7.90;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:36:07;99193.41;;;7.96;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:38:37;99191.75;;;7.95;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:41:03;99196.03;;;7.96;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:43:30;99195.72;;;7.99;100.00
113;BME280;45999;48.808;9.182;2022-01-01T06:45:56;99194.53;;;8.02;99.17
113;BME280;45999;48.808;9.182;2022-01-01T06:48:22;99196.16;;;8.03;97.57
113;BME280;45999;48.808;9.182;2022-01-01T06:50:49;99191.53;;;8.05;98.04
113;BME280;45999;48.808;9.182;2022-01-01T06:53:15;99195.88;;;7.98;98.28
113;BME280;45999;48.808;9.182;2022-01-01T06:55:42;99195.13;;;8.12;97.24
113;BME280;45999;48.808;9.182;2022-01-01T06:58:08;99195.28;;;7.88;98.63
113;BME280;45999;48.808;9.182;2022-01-01T07:00:35;99195.78;;;7.83;98.85
113;BME280;45999;48.808;9.182;2022-01-01T07:03:03;99192.16;;;7.84;98.99
113;BME280;45999;48.808;9.182;2022-01-01T07:05:29;99191.84;;;7.79;99.51
113;BME280;45999;48.808;9.182;2022-01-01T07:07:56;99190.78;;;7.88;98.13
113;BME280;45999;48.808;9.182;2022-01-01T07:10:22;99186.94;;;7.99;97.75
113;BME280;45999;48.808;9.182;2022-01-01T07:12:49;99186.78;;;7.92;98.10
113;BME280;45999;48.808;9.182;2022-01-01T07:15:15;99183.97;;;7.94;97.05
113;BME280;45999;48.808;9.182;2022-01-01T07:17:42;99175.03;;;7.95;96.59
113;BME280;45999;48.808;9.182;2022-01-01T07:20:09;99185.00;;;7.93;97.17
113;BME280;45999;48.808;9.182;2022-01-01T07:22:42;99184.16;;;7.92;97.80
113;BME280;45999;48.808;9.182;2022-01-01T07:25:11;99188.28;;;7.95;96.70
113;BME280;45999;48.808;9.182;2022-01-01T07:27:38;99193.06;;;7.99;97.70
113;BME280;45999;48.808;9.182;2022-01-01T07:30:05;99194.19;;;8.05;96.86
113;BME280;45999;48.808;9.182;2022-01-01T07:32:32;99196.84;;;8.05;97.44
113;BME280;45999;48.808;9.182;2022-01-01T07:34:59;99192.00;;;8.08;96.92
113;BME280;45999;48.808;9.182;2022-01-01T07:37:25;99193.13;;;8.14;95.77
113;BME280;45999;48.808;9.182;2022-01-01T07:39:51;99186.81;;;8.23;94.93
113;BME280;45999;48.808;9.182;2022-01-01T07:42:18;99193.69;;;8.32;93.19
113;BME280;45999;48.808;9.182;2022-01-01T07:44:44;99196.16;;;8.33;95.09
113;BME280;45999;48.808;9.182;2022-01-01T07:47:10;99186.03;;;8.37;94.31
113;BME280;45999;48.808;9.182;2022-01-01T07:49:37;99187.34;;;8.41;94.69
113;BME280;45999;48.808;9.182;2022-01-01T07:52:03;99191.81;;;8.40;95.28
113;BME280;45999;48.808;9.182;2022-01-01T07:54:29;99190.63;;;8.43;95.72
113;BME280;45999;48.808;9.182;2022-01-01T07:56:56;99179.84;;;8.44;93.19
113;BME280;45999;48.808;9.182;2022-01-01T07:59:22;99180.47;;;8.46;94.23
113;BME280;45999;48.808;9.182;2022-01-01T08:01:48;99174.72;;;8.43;93.40
113;BME280;45999;48.808;9.182;2022-01-01T08:04:15;99172.91;;;8.43;92.86
113;BME280;45999;48.808;9.182;2022-01-01T08:06:41;99170.91;;;8.45;91.43
113;BME280;45999;48.808;9.182;2022-01-01T08:09:07;99174.38;;;8.46;91.88
113;BME280;45999;48.808;9.182;2022-01-01T08:11:34;99181.50;;;8.45;91.45
113;BME280;45999;48.808;9.182;2022-01-01T08:14:00;99180.94;;;8.50;91.89
113;BME280;45999;48.808;9.182;2022-01-01T08:16:26;99180.59;;;8.53;91.84
113;BME280;45999;48.808;9.182;2022-01-01T08:18:53;99175.13;;;8.54;92.10
113;BME280;45999;48.808;9.182;2022-01-01T08:21:19;99169.38;;;8.51;91.43
113;BME280;45999;48.808;9.182;2022-01-01T08:23:45;99164.41;;;8.48;92.03
113;BME280;45999;48.808;9.182;2022-01-01T08:26:12;99174.19;;;8.47;92.95
113;BME280;45999;48.808;9.182;2022-01-01T08:28:38;99166.78;;;8.43;92.55
113;BME280;45999;48.808;9.182;2022-01-01T08:31:06;99179.47;;;8.47;92.20
113;BME280;45999;48.808;9.182;2022-01-01T08:33:33;99174.38;;;8.46;91.05
113;BME280;45999;48.808;9.182;2022-01-01T08:35:59;99181.66;;;8.44;92.15
113;BME280;45999;48.808;9.182;2022-01-01T08:38:29;99180.03;;;8.43;91.96
113;BME280;45999;48.808;9.182;2022-01-01T08:40:55;99189.22;;;8.55;89.96
113;BME280;45999;48.808;9.182;2022-01-01T08:43:22;99188.72;;;8.51;91.23
113;BME280;45999;48.808;9.182;2022-01-01T08:45:50;99200.69;;;8.47;90.92
113;BME280;45999;48.808;9.182;2022-01-01T08:48:16;99198.63;;;8.57;89.43
113;BME280;45999;48.808;9.182;2022-01-01T08:50:42;99205.41;;;8.60;89.43
113;BME280;45999;48.808;9.182;2022-01-01T08:53:09;99212.69;;;8.58;90.35
113;BME280;45999;48.808;9.182;2022-01-01T08:55:35;99202.81;;;8.52;90.63
113;BME280;45999;48.808;9.182;2022-01-01T08:58:02;99209.59;;;8.54;89.33
113;BME280;45999;48.808;9.182;2022-01-01T09:00:28;99209.28;;;8.49;91.44
113;BME280;45999;48.808;9.182;2022-01-01T09:02:54;99209.53;;;8.62;89.37
113;BME280;45999;48.808;9.182;2022-01-01T09:05:21;99210.31;;;8.63;89.24
113;BME280;45999;48.808;9.182;2022-01-01T09:07:49;99214.81;;;8.62;90.31
113;BME280;45999;48.808;9.182;2022-01-01T09:10:15;99212.16;;;8.62;89.82
113;BME280;45999;48.808;9.182;2022-01-01T09:12:44;99209.53;;;8.62;90.37
113;BME280;45999;48.808;9.182;2022-01-01T09:15:10;99213.66;;;8.79;88.52
113;BME280;45999;48.808;9.182;2022-01-01T09:17:37;99210.19;;;8.79;89.79
113;BME280;45999;48.808;9.182;2022-01-01T09:20:03;99215.06;;;8.90;89.90
113;BME280;45999;48.808;9.182;2022-01-01T09:22:30;99209.84;;;8.96;89.84
113;BME280;45999;48.808;9.182;2022-01-01T09:24:56;99211.97;;;9.01;89.35
113;BME280;45999;48.808;9.182;2022-01-01T09:27:23;99218.19;;;9.08;89.06
113;BME280;45999;48.808;9.182;2022-01-01T09:29:50;99220.78;;;9.16;88.20
113;BME280;45999;48.808;9.182;2022-01-01T09:32:16;99218.84;;;9.24;87.57
113;BME280;45999;48.808;9.182;2022-01-01T09:34:43;99222.25;;;9.33;86.25
113;BME280;45999;48.808;9.182;2022-01-01T09:37:09;99227.84;;;9.38;86.53
113;BME280;45999;48.808;9.182;2022-01-01T09:39:36;99240.19;;;9.45;86.30
113;BME280;45999;48.808;9.182;2022-01-01T09:42:02;99226.66;;;9.55;85.24
113;BME280;45999;48.808;9.182;2022-01-01T09:44:35;99230.66;;;9.65;84.67
113;BME280;45999;48.808;9.182;2022-01-01T09:47:02;99230.72;;;9.72;83.75
113;BME280;45999;48.808;9.182;2022-01-01T09:49:28;99240.53;;;9.86;83.87
113;BME280;45999;48.808;9.182;2022-01-01T09:51:55;99231.63;;;10.08;82.16
113;BME280;45999;48.808;9.182;2022-01-01T09:54:21;99231.25;;;9.96;82.84
113;BME280;45999;48.808;9.182;2022-01-01T09:56:47;99232.91;;;9.97;83.25
113;BME280;45999;48.808;9.182;2022-01-01T09:59:14;99231.72;;;10.00;83.22
113;BME280;45999;48.808;9.182;2022-01-01T10:01:40;99236.31;;;10.06;82.41
113;BME280;45999;48.808;9.182;2022-01-01T10:04:14;99224.47;;;10.08;82.12
113;BME280;45999;48.808;9.182;2022-01-01T10:06:41;99230.63;;;10.09;82.50
113;BME280;45999;48.808;9.182;2022-01-01T10:09:08;99226.50;;;10.06;83.81
113;BME280;45999;48.808;9.182;2022-01-01T10:11:36;99218.44;;;10.35;80.33
113;BME280;45999;48.808;9.182;2022-01-01T10:14:06;99220.00;;;10.30;80.42
113;BME280;45999;48.808;9.182;2022-01-01T10:16:37;99221.47;;;10.32;80.81
113;BME280;45999;48.808;9.182;2022-01-01T10:19:07;99210.38;;;10.29;80.28
113;BME280;45999;48.808;9.182;2022-01-01T10:21:33;99211.53;;;10.41;78.69
113;BME280;45999;48.808;9.182;2022-01-01T10:24:08;99214.88;;;10.49;78.06
113;BME280;45999;48.808;9.182;2022-01-01T10:26:38;99209.31;;;10.44;78.85
113;BME280;45999;48.808;9.182;2022-01-01T10:29:27;99205.22;;;10.42;79.11
113;BME280;45999;48.808;9.182;2022-01-01T10:34:34;99197.59;;;10.39;78.82
113;BME280;45999;48.808;9.182;2022-01-01T10:37:05;99193.75;;;10.41;78.83
113;BME280;45999;48.808;9.182;2022-01-01T10:39:32;99186.06;;;10.53;77.49
113;BME280;45999;48.808;9.182;2022-01-01T10:42:00;99203.09;;;10.79;75.81
113;BME280;45999;48.808;9.182;2022-01-01T10:44:32;99199.47;;;10.87;75.20
113;BME280;45999;48.808;9.182;2022-01-01T10:47:04;99195.84;;;10.94;74.36
113;BME280;45999;48.808;9.182;2022-01-01T10:49:33;99203.97;;;10.86;75.69
113;BME280;45999;48.808;9.182;2022-01-01T10:52:27;99198.63;;;10.86;75.34
113;BME280;45999;48.808;9.182;2022-01-01T10:54:55;99192.94;;;10.89;75.75
113;BME280;45999;48.808;9.182;2022-01-01T10:57:54;99190.34;;;10.96;74.75
113;BME280;45999;48.808;9.182;2022-01-01T11:00:25;99186.31;;;11.07;74.33
113;BME280;45999;48.808;9.182;2022-01-01T11:02:57;99180.47;;;11.24;73.26
113;BME280;45999;48.808;9.182;2022-01-01T11:05:27;99178.06;;;11.29;73.67
113;BME280;45999;48.808;9.182;2022-01-01T11:07:55;99174.22;;;11.38;72.76
113;BME280;45999;48.808;9.182;2022-01-01T11:10:23;99168.66;;;11.33;73.81
113;BME280;45999;48.808;9.182;2022-01-01T11:12:51;99163.75;;;11.37;73.60
113;BME280;45999;48.808;9.182;2022-01-01T11:15:18;99167.78;;;11.26;75.62
113;BME280;45999;48.808;9.182;2022-01-01T11:17:45;99159.03;;;11.32;74.17
113;BME280;45999;48.808;9.182;2022-01-01T11:20:12;99159.66;;;11.34;74.07
113;BME280;45999;48.808;9.182;2022-01-01T11:22:39;99160.66;;;11.33;74.42
113;BME280;45999;48.808;9.182;2022-01-01T11:25:06;99159.59;;;11.27;75.15
113;BME280;45999;48.808;9.182;2022-01-01T11:27:32;99151.28;;;11.37;74.78
113;BME280;45999;48.808;9.182;2022-01-01T11:30:02;99146.28;;;11.27;75.14
113;BME280;45999;48.808;9.182;2022-01-01T11:32:50;99147.31;;;11.27;74.83
113;BME280;45999;48.808;9.182;2022-01-01T11:35:22;99136.69;;;11.27;74.75
113;BME280;45999;48.808;9.182;2022-01-01T11:37:56;99130.03;;;11.50;73.74
113;BME280;45999;48.808;9.182;2022-01-01T11:40:24;99131.28;;;11.54;73.47
113;BME280;45999;48.808;9.182;2022-01-01T11:42:51;99131.91;;;11.56;73.19
113;BME280;45999;48.808;9.182;2022-01-01T11:45:38;99135.09;;;11.39;75.21
113;BME280;45999;48.808;9.182;2022-01-01T11:50:53;99125.97;;;11.54;74.02
113;BME280;45999;48.808;9.182;2022-01-01T11:53:27;99123.78;;;11.64;73.39
113;BME280;45999;48.808;9.182;2022-01-01T11:56:10;99124.72;;;11.50;73.12
113;BME280;45999;48.808;9.182;2022-01-01T12:01:18;99120.38;;;11.43;74.51
113;BME280;45999;48.808;9.182;2022-01-01T12:03:52;99117.91;;;11.41;75.07
113;BME280;45999;48.808;9.182;2022-01-01T12:06:20;99108.66;;;11.37;75.28
113;BME280;45999;48.808;9.182;2022-01-01T12:08:48;99111.16;;;11.45;74.09
113;BME280;45999;48.808;9.182;2022-01-01T12:11:32;99106.91;;;11.57;73.50
113;BME280;45999;48.808;9.182;2022-01-01T12:14:01;99095.97;;;11.39;75.51
113;BME280;45999;48.808;9.182;2022-01-01T12:16:28;99103.34;;;11.37;75.52
113;BME280;45999;48.808;9.182;2022-01-01T12:19:05;99097.22;;;11.43;74.50
113;BME280;45999;48.808;9.182;2022-01-01T12:21:41;99095.78;;;11.41;75.25
113;BME280;45999;48.808;9.182;2022-01-01T12:24:07;99096.25;;;11.57;73.72
113;BME280;45999;48.808;9.182;2022-01-01T12:26:35;99091.34;;;11.54;73.44
113;BME280;45999;48.808;9.182;2022-01-01T12:29:04;99086.88;;;11.61;73.75
113;BME280;45999;48.808;9.182;2022-01-01T12:31:31;99081.56;;;11.68;73.39
113;BME280;45999;48.808;9.182;2022-01-01T12:34:08;99084.25;;;11.81;72.73
113;BME280;45999;48.808;9.182;2022-01-01T12:36:35;99071.13;;;11.79;72.87
113;BME280;45999;48.808;9.182;2022-01-01T12:39:08;99076.06;;;11.82;73.21
113;BME280;45999;48.808;9.182;2022-01-01T12:41:36;99069.53;;;11.85;73.07
113;BME280;45999;48.808;9.182;2022-01-01T12:44:06;99073.16;;;11.64;74.85
113;BME280;45999;48.808;9.182;2022-01-01T12:46:34;99073.38;;;11.69;73.79
